	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	top_5	top_10	context_size	case_sensitive
0	upintheair	gpt2	Ryan looked up from his boarding pass and sighed. There was his new partner Natalie, awkwardly climbing out of a taxi at the curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked	 reluctantly	reluctantly	 over	3.9760472774505615	3.1093547344207764	9.30091628106311e-05	0.297938734292984	0	0	50	transcript
1	upintheair	gpt2	looked up from his boarding pass and sighed. There was his new partner Natalie, awkwardly climbing out of a taxi at the curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly	 toward	toward	 to	4.103322982788086	3.1484527587890625	0.024678941816091537	0.1420326828956604	0	0	50	transcript
2	upintheair	gpt2	up from his boarding pass and sighed. There was his new partner Natalie, awkwardly climbing out of a taxi at the curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward	 her	her,	 the	4.207419395446777	2.2944724559783936	0.3335232436656952	0.3780726492404938	1	1	50	transcript
3	upintheair	gpt2	from his boarding pass and sighed. There was his new partner Natalie, awkwardly climbing out of a taxi at the curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her,	 pulling	pulling	 his	4.179135799407959	6.104283332824707	0.006691633723676205	0.0937018021941185	0	0	50	transcript
4	upintheair	gpt2	his boarding pass and sighed. There was his new partner Natalie, awkwardly climbing out of a taxi at the curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling	 his	his	 her	4.175999641418457	3.20243763923645	0.15039227902889252	0.2854205071926117	1	1	50	transcript
5	upintheair	gpt2	boarding pass and sighed. There was his new partner Natalie, awkwardly climbing out of a taxi at the curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his	 own	own	 bag	4.146212100982666	6.279852867126465	0.012096147052943707	0.03624989464879036	0	0	50	transcript
6	upintheair	gpt2	pass and sighed. There was his new partner Natalie, awkwardly climbing out of a taxi at the curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his own	 neatly	neatly	 bag	4.052608013153076	5.645354747772217	0.00015543210611212999	0.15339018404483795	0	0	50	transcript
7	upintheair	gpt2	and sighed. There was his new partner Natalie, awkwardly climbing out of a taxi at the curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his own neatly	 packed	packed	 folded	4.159997940063477	4.081850528717041	0.05833011493086815	0.29949483275413513	1	1	50	transcript
8	upintheair	gpt2	sighed. There was his new partner Natalie, awkwardly climbing out of a taxi at the curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his own neatly packed	 carry	carry	 bag	4.234522819519043	4.738027572631836	0.0038985079154372215	0.20086660981178284	0	0	50	transcript
9	upintheair	gpt2	There was his new partner Natalie, awkwardly climbing out of a taxi at the curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his own neatly packed carry	 on	on	-	4.220273494720459	1.3053290843963623	0.04998096823692322	0.7945702075958252	1	1	50	transcript
10	upintheair	gpt2	was his new partner Natalie, awkwardly climbing out of a taxi at the curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his own neatly packed carry on	 bag	bag	 bag	4.217761516571045	3.8737030029296875	0.3400440812110901	0.3400440812110901	1	1	50	transcript
11	upintheair	gpt2	his new partner Natalie, awkwardly climbing out of a taxi at the curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his own neatly packed carry on bag	 behind	behind	 out	4.181294918060303	3.9094350337982178	0.005598749965429306	0.11095991730690002	0	0	50	transcript
12	upintheair	gpt2	new partner Natalie, awkwardly climbing out of a taxi at the curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his own neatly packed carry on bag behind	 him	him.	 him	4.300179958343506	1.2162013053894043	0.7041412591934204	0.7041412591934204	1	1	50	transcript
13	upintheair	gpt2	partner Natalie, awkwardly climbing out of a taxi at the curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his own neatly packed carry on bag behind him.	 After	After	"
"	4.111645221710205	3.570797920227051	0.006033416371792555	0.25173506140708923	0	0	50	transcript
14	upintheair	gpt2	Natalie, awkwardly climbing out of a taxi at the curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his own neatly packed carry on bag behind him. After	 checking	checking	 a	4.063817501068115	3.4697775840759277	0.0018867877079173923	0.5258349776268005	0	0	50	transcript
15	upintheair	gpt2	awkwardly climbing out of a taxi at the curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his own neatly packed carry on bag behind him. After checking	 Natalie	Natalie's	 the	4.0159010887146	3.332740545272827	1.4149065918900305e-06	0.254544198513031	0	0	50	transcript
16	upintheair	gpt2	climbing out of a taxi at the curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his own neatly packed carry on bag behind him. After checking Natalie's	 bag	bag,	 luggage	4.010124206542969	6.117364406585693	0.08619040250778198	0.08774162828922272	1	1	50	transcript
17	upintheair	gpt2	out of a taxi at the curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his own neatly packed carry on bag behind him. After checking Natalie's bag,	 the	the	 he	3.989774465560913	2.6209921836853027	0.025964871048927307	0.46268874406814575	1	1	50	transcript
18	upintheair	gpt2	of a taxi at the curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his own neatly packed carry on bag behind him. After checking Natalie's bag, the	 two	two	 two	4.022471904754639	6.5788960456848145	0.11100327223539352	0.11100327223539352	1	1	50	transcript
19	upintheair	gpt2	a taxi at the curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his own neatly packed carry on bag behind him. After checking Natalie's bag, the two	 walked	walked	 of	4.054093360900879	5.657434463500977	0.025872740894556046	0.1050410345196724	1	1	50	transcript
20	upintheair	gpt2	taxi at the curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his own neatly packed carry on bag behind him. After checking Natalie's bag, the two walked	 toward	toward	 to	4.006596088409424	3.504896640777588	0.03128226101398468	0.17777860164642334	0	1	50	transcript
21	upintheair	gpt2	at the curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his own neatly packed carry on bag behind him. After checking Natalie's bag, the two walked toward	 the	the	 the	3.951692581176758	2.812079906463623	0.6201347708702087	0.6201347708702087	1	1	50	transcript
22	upintheair	gpt2	the curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his own neatly packed carry on bag behind him. After checking Natalie's bag, the two walked toward the	 airport	airport	 airport	3.9287564754486084	6.857553005218506	0.04643061012029648	0.04643061012029648	1	1	50	transcript
23	upintheair	gpt2	curb of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his own neatly packed carry on bag behind him. After checking Natalie's bag, the two walked toward the airport	 security	security	.	3.9505813121795654	4.12946081161499	0.010110815986990929	0.18332163989543915	0	0	50	transcript
24	upintheair	gpt2	of the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his own neatly packed carry on bag behind him. After checking Natalie's bag, the two walked toward the airport security	 lines	lines.	 desk	3.9217162132263184	4.679728031158447	0.005590571090579033	0.15592366456985474	0	0	50	transcript
25	upintheair	gpt2	the airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his own neatly packed carry on bag behind him. After checking Natalie's bag, the two walked toward the airport security lines.	 As	As	"
"	3.910019636154175	4.486095905303955	0.024712374433875084	0.14559118449687958	0	1	50	transcript
26	upintheair	gpt2	airport. She fumbled with her duffle bag, jacket, and massive luggage that squeaked shrilly as she tugged it through the airport doors. Ryan walked reluctantly toward her, pulling his own neatly packed carry on bag behind him. After checking Natalie's bag, the two walked toward the airport security lines. As	 Natalie	Natalie	 they	3.9593095779418945	2.717264175415039	0.0341993048787117	0.2862773537635803	0	1	50	transcript
