	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	top_5	top_10	context_size	case_sensitive
0	slumlordreach	gpt2	This is the story of my first landlord, and my first apartment in New York.	 I	I	"
"	3.0122475624084473	3.6420302391052246	0.20260778069496155	0.21210768818855286	1	1	15	transcript
1	slumlordreach	gpt2	is the story of my first landlord, and my first apartment in New York. I	 think	think	 was	3.301825523376465	4.82515811920166	0.01134762167930603	0.1039280965924263	0	0	15	transcript
2	slumlordreach	gpt2	the story of my first landlord, and my first apartment in New York. I think	 I	I'm	 it	3.497264862060547	3.554476022720337	0.16209809482097626	0.1719375103712082	1	1	15	transcript
3	slumlordreach	gpt2	story of my first landlord, and my first apartment in New York. I think I'm	 going	going	 going	3.2321324348449707	5.242702484130859	0.13723261654376984	0.13723261654376984	1	1	15	transcript
4	slumlordreach	gpt2	of my first landlord, and my first apartment in New York. I think I'm going	 to	to	 to	3.2201595306396484	0.6508040428161621	0.9208545088768005	0.9208545088768005	1	1	15	transcript
5	slumlordreach	gpt2	my first landlord, and my first apartment in New York. I think I'm going to	 call	call	 be	3.0867526531219482	4.22871208190918	0.00192043196875602	0.20157475769519806	0	0	15	transcript
6	slumlordreach	gpt2	first landlord, and my first apartment in New York. I think I'm going to call	 it	it	 it	3.427748203277588	3.1227009296417236	0.42139655351638794	0.42139655351638794	1	1	15	transcript
7	slumlordreach	gpt2	landlord, and my first apartment in New York. I think I'm going to call it	 �	“Rent	 a	3.3943679332733154	5.450946807861328	1.2532291293609887e-06	0.1591642200946808	0	0	15	transcript
8	slumlordreach	gpt2	and my first apartment in New York. I think I'm going to call it “Rent	 I	I	�	3.954069137573242	5.782407760620117	0.0010524127865210176	0.07502807676792145	0	0	15	transcript
9	slumlordreach	gpt2	my first apartment in New York. I think I'm going to call it “Rent I	 first	first	'm	4.023903846740723	5.501104831695557	0.0003626082616392523	0.20106375217437744	0	0	15	transcript
10	slumlordreach	gpt2	first apartment in New York. I think I'm going to call it “Rent I first	 came	came	 apartment	4.43565034866333	5.144939422607422	0.002085811924189329	0.2430558204650879	0	0	15	transcript
11	slumlordreach	gpt2	apartment in New York. I think I'm going to call it “Rent I first came	 up	up	 across	4.600663661956787	2.471639394760132	0.0367937833070755	0.3285830616950989	1	1	15	transcript
12	slumlordreach	gpt2	in New York. I think I'm going to call it “Rent I first came up	 here	here	 here	4.527404308319092	3.514590263366699	0.2100716084241867	0.2100716084241867	1	1	15	transcript
13	slumlordreach	gpt2	New York. I think I'm going to call it “Rent I first came up here	 from	from	,	4.731338977813721	3.673389434814453	0.012947432696819305	0.15480399131774902	0	0	15	transcript
14	slumlordreach	gpt2	York. I think I'm going to call it “Rent I first came up here from	 South	South	 the	4.532959938049316	6.272887229919434	0.011171420104801655	0.056802451610565186	0	0	15	transcript
15	slumlordreach	gpt2	I think I'm going to call it “Rent I first came up here from South	 Carolina	Carolina,	 Carolina	4.95274543762207	3.905031204223633	0.18883423507213593	0.18883423507213593	1	1	15	transcript
16	slumlordreach	gpt2	think I'm going to call it “Rent I first came up here from South Carolina,	 like	like	 and	4.553643703460693	4.5834550857543945	0.0018868594197556376	0.2208254337310791	0	0	15	transcript
17	slumlordreach	gpt2	I'm going to call it “Rent I first came up here from South Carolina, like	 apparently	apparently,	,	4.924813270568848	4.516953468322754	4.982536847819574e-05	0.23956002295017242	0	0	15	transcript
18	slumlordreach	gpt2	going to call it “Rent I first came up here from South Carolina, like apparently,	 or	or	 I	5.4214253425598145	5.693429470062256	0.004394155461341143	0.06932707875967026	0	0	15	transcript
19	slumlordreach	gpt2	to call it “Rent I first came up here from South Carolina, like apparently, or	 North	North	 maybe	5.554845333099365	4.795689582824707	0.00033428045571781695	0.1713283807039261	0	0	15	transcript
20	slumlordreach	gpt2	call it “Rent I first came up here from South Carolina, like apparently, or North	 Carolina	Carolina,	 Carolina	5.867650508880615	0.7865366339683533	0.8816981911659241	0.8816981911659241	1	1	15	transcript
21	slumlordreach	gpt2	it “Rent I first came up here from South Carolina, like apparently, or North Carolina,	 like	like	 and	5.245500087738037	4.18137788772583	0.027388006448745728	0.16434119641780853	0	1	15	transcript
22	slumlordreach	gpt2	“Rent I first came up here from South Carolina, like apparently, or North Carolina, like	 everybody	everybody	 I	5.000255584716797	5.11962366104126	0.0022174064069986343	0.10565470904111862	0	0	15	transcript
23	slumlordreach	gpt2	I first came up here from South Carolina, like apparently, or North Carolina, like everybody	 on	on	 else	4.355735778808594	3.348857879638672	0.004057562910020351	0.39911574125289917	0	0	15	transcript
24	slumlordreach	gpt2	first came up here from South Carolina, like apparently, or North Carolina, like everybody on	 this	this	 the	4.479050636291504	3.226419448852539	0.26027485728263855	0.28785189986228943	1	1	15	transcript
25	slumlordreach	gpt2	came up here from South Carolina, like apparently, or North Carolina, like everybody on this	 stage	stage	 planet	4.480839729309082	4.242250919342041	0.016382087022066116	0.2881394624710083	0	1	15	transcript
26	slumlordreach	gpt2	up here from South Carolina, like apparently, or North Carolina, like everybody on this stage	 tonight	tonight,	.	4.721512317657471	4.161555290222168	0.0018301565432921052	0.19585512578487396	0	0	15	transcript
27	slumlordreach	gpt2	here from South Carolina, like apparently, or North Carolina, like everybody on this stage tonight,	 back	back	 and	4.462644100189209	5.140884876251221	0.00038585226866416633	0.08991489559412003	0	0	15	transcript
28	slumlordreach	gpt2	from South Carolina, like apparently, or North Carolina, like everybody on this stage tonight, back	 in	in	 in	4.633481979370117	3.225327491760254	0.30513274669647217	0.30513274669647217	1	1	15	transcript
29	slumlordreach	gpt2	South Carolina, like apparently, or North Carolina, like everybody on this stage tonight, back in	 the	the	 the	4.6327128410339355	5.030167102813721	0.21926076710224152	0.21926076710224152	1	1	15	transcript
30	slumlordreach	gpt2	Carolina, like apparently, or North Carolina, like everybody on this stage tonight, back in the	 early	early	 day	4.782149791717529	5.557918071746826	0.024675285443663597	0.19573527574539185	1	1	15	transcript
31	slumlordreach	gpt2	like apparently, or North Carolina, like everybody on this stage tonight, back in the early	 80	80s,	 '	4.751549243927002	3.7339155673980713	0.01748109608888626	0.1911512166261673	0	0	15	transcript
32	slumlordreach	gpt2	apparently, or North Carolina, like everybody on this stage tonight, back in the early 80s,	 and	and	 when	4.373894214630127	5.116985321044922	0.03512326627969742	0.09970176964998245	0	1	15	transcript
33	slumlordreach	gpt2	or North Carolina, like everybody on this stage tonight, back in the early 80s, and	 I	I	 I	3.8481571674346924	5.166543483734131	0.10743584483861923	0.10743584483861923	1	1	15	transcript
34	slumlordreach	gpt2	North Carolina, like everybody on this stage tonight, back in the early 80s, and I	 was	was	 think	3.8223021030426025	4.015753269195557	0.08742247521877289	0.18746650218963623	1	1	15	transcript
35	slumlordreach	gpt2	Carolina, like everybody on this stage tonight, back in the early 80s, and I was	 living	living	 in	3.9530651569366455	5.413032531738281	0.010340572334825993	0.057893749326467514	0	0	15	transcript
