	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	top_5	top_10	context_size	case_sensitive
0	bigbang	gpt2	Sheldon slowly walked into the restaurant, eying the decor suspiciously. His roommate Leonard pushed past him and asked the hostess	 for	for	 if	4.833637237548828	2.7602906227111816	0.0881320908665657	0.29386526346206665	1	1	20	transcript
1	bigbang	gpt2	slowly walked into the restaurant, eying the decor suspiciously. His roommate Leonard pushed past him and asked the hostess for	 a	a	 a	4.436007976531982	3.3589673042297363	0.32487836480140686	0.32487836480140686	1	1	20	transcript
2	bigbang	gpt2	walked into the restaurant, eying the decor suspiciously. His roommate Leonard pushed past him and asked the hostess for a	 table	table	 drink	4.3957085609436035	5.283648490905762	0.014645450748503208	0.1561506688594818	0	1	20	transcript
3	bigbang	gpt2	into the restaurant, eying the decor suspiciously. His roommate Leonard pushed past him and asked the hostess for a table	 for	for	.	4.658559799194336	2.599761962890625	0.024806000292301178	0.42623716592788696	1	1	20	transcript
4	bigbang	gpt2	the restaurant, eying the decor suspiciously. His roommate Leonard pushed past him and asked the hostess for a table for	 two	two.	 the	4.937572479248047	3.8086061477661133	0.00834884773939848	0.17404285073280334	0	0	20	transcript
5	bigbang	gpt2	restaurant, eying the decor suspiciously. His roommate Leonard pushed past him and asked the hostess for a table for two.	 As	As	"
"	4.80579948425293	4.523101806640625	0.016999296844005585	0.17040273547172546	0	1	20	transcript
6	bigbang	gpt2	eying the decor suspiciously. His roommate Leonard pushed past him and asked the hostess for a table for two. As	 they	they	 he	4.994460582733154	3.7075421810150146	0.11205687373876572	0.20440040528774261	1	1	20	transcript
7	bigbang	gpt2	the decor suspiciously. His roommate Leonard pushed past him and asked the hostess for a table for two. As they	 were	were	 were	4.999099254608154	4.140659809112549	0.14548936486244202	0.14548936486244202	1	1	20	transcript
8	bigbang	gpt2	decor suspiciously. His roommate Leonard pushed past him and asked the hostess for a table for two. As they were	 led	led	 leaving	4.558544158935547	4.546596050262451	0.0004558716027531773	0.14335741102695465	0	0	20	transcript
9	bigbang	gpt2	suspiciously. His roommate Leonard pushed past him and asked the hostess for a table for two. As they were led	 to	to	 to	4.590054035186768	2.631848096847534	0.2943286895751953	0.2943286895751953	1	1	20	transcript
10	bigbang	gpt2	His roommate Leonard pushed past him and asked the hostess for a table for two. As they were led to	 their	their	 the	4.539551734924316	2.030519723892212	0.03294624388217926	0.5661386847496033	1	1	20	transcript
11	bigbang	gpt2	roommate Leonard pushed past him and asked the hostess for a table for two. As they were led to their	 chairs	chairs,	 table	4.567325592041016	2.565807580947876	0.01277004275470972	0.49660369753837585	0	1	20	transcript
12	bigbang	gpt2	Leonard pushed past him and asked the hostess for a table for two. As they were led to their chairs,	 Sheldon	Sheldon	 he	3.952831506729126	5.337439060211182	0.00036901686689816415	0.13381506502628326	0	0	20	transcript
13	bigbang	gpt2	pushed past him and asked the hostess for a table for two. As they were led to their chairs, Sheldon	 began	began	 asked	4.205756664276123	5.827570915222168	0.03340457007288933	0.09716062247753143	1	1	20	transcript
14	bigbang	gpt2	past him and asked the hostess for a table for two. As they were led to their chairs, Sheldon began	 to	to	 to	3.9690256118774414	3.9417223930358887	0.421048104763031	0.421048104763031	1	1	20	transcript
15	bigbang	gpt2	him and asked the hostess for a table for two. As they were led to their chairs, Sheldon began to	 protest	protest	 speak	3.711376428604126	6.044682025909424	0.0035172959323972464	0.04615418240427971	0	0	20	transcript
16	bigbang	gpt2	and asked the hostess for a table for two. As they were led to their chairs, Sheldon began to protest	 yet	yet	.	3.8766074180603027	3.325120210647583	8.196708949981257e-05	0.25755563378334045	0	0	20	transcript
17	bigbang	gpt2	asked the hostess for a table for two. As they were led to their chairs, Sheldon began to protest yet	 again	again.	 again	4.210078239440918	0.652528703212738	0.8825142979621887	0.8825142979621887	1	1	20	transcript
18	bigbang	gpt2	the hostess for a table for two. As they were led to their chairs, Sheldon began to protest yet again.	" """	"""Just"	" """	4.218262672424316	3.6247241497039795	0.25410395860671997	0.25410395860671997	1	1	20	transcript
19	bigbang	gpt2	"hostess for a table for two. As they were led to their chairs, Sheldon began to protest yet again. ""Just"	 because	because	 because	4.345130443572998	5.244915008544922	0.08398398011922836	0.08398398011922836	1	1	20	transcript
20	bigbang	gpt2	"for a table for two. As they were led to their chairs, Sheldon began to protest yet again. ""Just because"	 our	our	 you	4.0724196434021	3.142911195755005	0.006170235108584166	0.320071280002594	0	0	20	transcript
21	bigbang	gpt2	"a table for two. As they were led to their chairs, Sheldon began to protest yet again. ""Just because our"	 next	next	 country	4.2284836769104	7.256394863128662	0.0008306196541525424	0.0353633388876915	0	0	20	transcript
22	bigbang	gpt2	"table for two. As they were led to their chairs, Sheldon began to protest yet again. ""Just because our next"	 door	door	 meeting	4.333127021789551	6.748197555541992	0.008396057412028313	0.03883778676390648	0	0	20	transcript
23	bigbang	gpt2	"for two. As they were led to their chairs, Sheldon began to protest yet again. ""Just because our next door"	 neighbor	neighbor	 neighbor	4.328826427459717	0.8925238251686096	0.7692853212356567	0.7692853212356567	1	1	20	transcript
