	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	top_5	top_10	context_size	case_sensitive
0	lucy	gpt2	Okay, so getting back to our story about, uh, Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard	 about	about	 of	3.758762836456299	1.200619101524353	0.11562872678041458	0.7528501152992249	1	1	30	transcript
1	lucy	gpt2	so getting back to our story about, uh, Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about	 had	had	.	3.8857460021972656	3.064800500869751	0.018927179276943207	0.3385985493659973	0	0	30	transcript
2	lucy	gpt2	getting back to our story about, uh, Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had	 he	he	 he	3.888371467590332	2.3430068492889404	0.48162052035331726	0.48162052035331726	1	1	30	transcript
3	lucy	gpt2	back to our story about, uh, Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he	 not	not	 not	3.872981071472168	2.9971587657928467	0.3096301257610321	0.3096301257610321	1	1	30	transcript
4	lucy	gpt2	to our story about, uh, Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not	 bumped	bumped	 been	3.861672878265381	4.0819993019104	7.549380097771063e-05	0.3654271960258484	0	0	30	transcript
5	lucy	gpt2	our story about, uh, Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped	 into	into	 into	3.933910608291626	0.7943835854530334	0.8943489789962769	0.8943489789962769	1	1	30	transcript
6	lucy	gpt2	story about, uh, Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into	 this	this	 her	3.881757974624634	4.9561638832092285	0.02071813866496086	0.19794826209545135	0	1	30	transcript
7	lucy	gpt2	about, uh, Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this	 obscure	obscure	 guy	3.892688751220703	6.308040618896484	0.0001816905860323459	0.07263784855604172	0	0	30	transcript
8	lucy	gpt2	uh, Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure	 old	old	,	4.143864154815674	6.553624153137207	0.01038478221744299	0.04978400841355324	0	0	30	transcript
9	lucy	gpt2	Lucy, this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old	 memoir	memoir.	 man	4.230515480041504	4.781735420227051	8.112765499390662e-06	0.30365613102912903	0	0	30	transcript
10	lucy	gpt2	this is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir.	 Long	Long	 And	4.341803550720215	4.024755477905273	0.00010112234303960577	0.15636669099330902	0	0	30	transcript
11	lucy	gpt2	is a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long	 out	out	 before	4.59976053237915	3.2172319889068604	0.0002890347095672041	0.3066370189189911	0	0	30	transcript
12	lucy	gpt2	a story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out	 of	of	 of	4.810067176818848	1.5627646446228027	0.7846177220344543	0.7846177220344543	1	1	30	transcript
13	lucy	gpt2	story that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of	 print	print.	 print	4.70251989364624	3.5395145416259766	0.38832178711891174	0.38832178711891174	1	1	30	transcript
14	lucy	gpt2	that, uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print.	 Yeah	Yeah,	"
"	4.601507663726807	4.858142852783203	0.0011521605774760246	0.19900432229042053	0	0	30	transcript
15	lucy	gpt2	uh, begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah,	 what	what's	 I	4.736639022827148	4.81707763671875	0.006375145632773638	0.12673324346542358	0	0	30	transcript
16	lucy	gpt2	begins in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's	 the	the	 up	4.692680835723877	3.9410459995269775	0.08032451570034027	0.16339915990829468	1	1	30	transcript
17	lucy	gpt2	in nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the	 name	name	 deal	4.502941131591797	5.31771183013916	0.0210211630910635	0.15886814892292023	0	1	30	transcript
18	lucy	gpt2	nineteen sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name	 of	of	 of	4.4104132652282715	1.647547960281372	0.7095485329627991	0.7095485329627991	1	1	30	transcript
19	lucy	gpt2	sixty four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of	 the	the	 that	4.384340763092041	2.390967845916748	0.217621847987175	0.2708306312561035	1	1	30	transcript
20	lucy	gpt2	four and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the	 book	book?	 book	4.108913421630859	2.949897527694702	0.6403757333755493	0.6403757333755493	1	1	30	transcript
21	lucy	gpt2	and it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book?	 Do	Do	"
"	3.830118179321289	5.730519771575928	0.0011288730893284082	0.13358339667320251	0	0	30	transcript
22	lucy	gpt2	it's one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do	 you	you	 you	4.028226375579834	2.213233709335327	0.6609636545181274	0.6609636545181274	1	1	30	transcript
23	lucy	gpt2	one that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do you	 actually	actually	 know	3.9792556762695312	3.087568998336792	0.003641673130914569	0.27440834045410156	0	0	30	transcript
24	lucy	gpt2	that Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do you actually	 have	have	 know	4.110016822814941	3.3896572589874268	0.0810135006904602	0.17564508318901062	1	1	30	transcript
25	lucy	gpt2	Charles would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do you actually have	 it	it	 a	4.0258283615112305	3.0900561809539795	0.1573019027709961	0.1982513964176178	1	1	30	transcript
26	lucy	gpt2	would have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do you actually have it	 with	with	?	4.003464221954346	2.4460649490356445	0.004151986446231604	0.5372747182846069	0	0	30	transcript
27	lucy	gpt2	have never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do you actually have it with	 you	you?	 you	4.2557220458984375	1.0987064838409424	0.8337777853012085	0.8337777853012085	1	1	30	transcript
28	lucy	gpt2	never heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do you actually have it with you?	 Yeah	Yeah,	"
"	4.0510430335998535	4.835608005523682	0.007455918937921524	0.26422953605651855	0	0	30	transcript
29	lucy	gpt2	heard about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do you actually have it with you? Yeah,	 hold	hold	 I	3.942655324935913	4.219825267791748	0.0001143475528806448	0.2614501714706421	0	0	30	transcript
30	lucy	gpt2	about had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do you actually have it with you? Yeah, hold	 on	on.	 on	4.0063157081604	1.509263277053833	0.7184979915618896	0.7184979915618896	1	1	30	transcript
31	lucy	gpt2	had he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do you actually have it with you? Yeah, hold on.	 It	It's	 I	3.8259193897247314	4.810643196105957	0.059547655284404755	0.1399819254875183	1	1	30	transcript
32	lucy	gpt2	he not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do you actually have it with you? Yeah, hold on. It's	 called	called	 a	3.793518543243408	5.32801628112793	0.08208326250314713	0.11125858128070831	1	1	30	transcript
33	lucy	gpt2	not bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do you actually have it with you? Yeah, hold on. It's called	 Lucy	Lucy:	 The	3.7477200031280518	6.525763511657715	0.00011870883463416249	0.1285834163427353	0	0	30	transcript
34	lucy	gpt2	bumped into this obscure old memoir. Long out of print. Yeah, what's the name of the book? Do you actually have it with you? Yeah, hold on. It's called Lucy:	 Growing	Growing	 The	3.7501320838928223	5.482515811920166	0.00011101037671323866	0.232740581035614	0	0	30	transcript
