	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	top_5	top_10	context_size	case_sensitive
0	milkywayvodka	gpt2	She took a deep breath and tried to calm down. The situation seemed too good,	 and	and	 she	2.930636405944824	3.9086451530456543	0.10034608840942383	0.17118611931800842	1	1	15	transcript
1	milkywayvodka	gpt2	took a deep breath and tried to calm down. The situation seemed too good, and	 after	after	 he	3.16215443611145	4.707096099853516	0.007619446609169245	0.21185435354709625	0	0	15	transcript
2	milkywayvodka	gpt2	a deep breath and tried to calm down. The situation seemed too good, and after	 she	she	 a	3.700364589691162	3.7880711555480957	0.00886061042547226	0.4434170424938202	0	0	15	transcript
3	milkywayvodka	gpt2	deep breath and tried to calm down. The situation seemed too good, and after she	 spent	spent	 had	3.9719667434692383	5.1020002365112305	0.001205514301545918	0.09148086607456207	0	0	15	transcript
4	milkywayvodka	gpt2	breath and tried to calm down. The situation seemed too good, and after she spent	 most	most	 a	4.469721794128418	3.5209105014801025	0.017316726967692375	0.1992710828781128	0	0	15	transcript
5	milkywayvodka	gpt2	and tried to calm down. The situation seemed too good, and after she spent most	 of	of	 of	4.182113170623779	0.1429288238286972	0.9854373335838318	0.9854373335838318	1	1	15	transcript
6	milkywayvodka	gpt2	tried to calm down. The situation seemed too good, and after she spent most of	 the	the	 the	3.9883875846862793	1.600205421447754	0.5560567378997803	0.5560567378997803	1	1	15	transcript
7	milkywayvodka	gpt2	to calm down. The situation seemed too good, and after she spent most of the	 last	last	 day	3.934751033782959	3.479156732559204	0.011889024637639523	0.30176231265068054	0	0	15	transcript
8	milkywayvodka	gpt2	calm down. The situation seemed too good, and after she spent most of the last	 weeks	weeks	 few	4.158971309661865	4.062270641326904	0.004267432261258364	0.15288859605789185	0	0	15	transcript
9	milkywayvodka	gpt2	down. The situation seemed too good, and after she spent most of the last weeks	 worrying	worrying,	 of	4.025008678436279	4.916195392608643	0.0008633728721179068	0.2086494415998459	0	0	15	transcript
10	milkywayvodka	gpt2	The situation seemed too good, and after she spent most of the last weeks worrying,	 she	she	 she	4.445526599884033	6.033208847045898	0.23500415682792664	0.23500415682792664	1	1	15	transcript
11	milkywayvodka	gpt2	situation seemed too good, and after she spent most of the last weeks worrying, she	 knew	knew	 decided	4.403189182281494	4.963630199432373	0.0033202602062374353	0.12847034633159637	0	0	15	transcript
12	milkywayvodka	gpt2	seemed too good, and after she spent most of the last weeks worrying, she knew	 she	she	 she	4.375029563903809	2.8793787956237793	0.31156399846076965	0.31156399846076965	1	1	15	transcript
13	milkywayvodka	gpt2	too good, and after she spent most of the last weeks worrying, she knew she	 could	could	 had	3.9638941287994385	2.6262168884277344	0.06109409034252167	0.24068981409072876	1	1	15	transcript
14	milkywayvodka	gpt2	good, and after she spent most of the last weeks worrying, she knew she could	 enjoy	enjoy	 not	3.7594165802001953	4.661242485046387	0.0012660061474889517	0.10428442060947418	0	0	15	transcript
15	milkywayvodka	gpt2	and after she spent most of the last weeks worrying, she knew she could enjoy	 the	the	 the	4.245242118835449	3.738872528076172	0.24295485019683838	0.24295485019683838	1	1	15	transcript
16	milkywayvodka	gpt2	after she spent most of the last weeks worrying, she knew she could enjoy the	 moment	moment.	 rest	4.191885471343994	6.85716438293457	0.02922448329627514	0.03898350149393082	1	1	15	transcript
17	milkywayvodka	gpt2	she spent most of the last weeks worrying, she knew she could enjoy the moment.	 She	She	"
"	4.0088934898376465	3.5745480060577393	0.12873350083827972	0.3359484374523163	1	1	15	transcript
18	milkywayvodka	gpt2	spent most of the last weeks worrying, she knew she could enjoy the moment. She	 looked	looked	 was	4.317434310913086	5.06001615524292	0.0148820411413908	0.10227452218532562	0	1	15	transcript
19	milkywayvodka	gpt2	most of the last weeks worrying, she knew she could enjoy the moment. She looked	 at	at	 up	4.366600036621094	3.3907864093780518	0.18940070271492004	0.19521474838256836	1	1	15	transcript
20	milkywayvodka	gpt2	of the last weeks worrying, she knew she could enjoy the moment. She looked at	 her	her	 the	4.414206504821777	4.222639560699463	0.19189660251140594	0.29146769642829895	1	1	15	transcript
21	milkywayvodka	gpt2	the last weeks worrying, she knew she could enjoy the moment. She looked at her	 reflection	reflection	 watch	4.40315055847168	6.079789638519287	0.008995307609438896	0.10504677146673203	0	0	15	transcript
22	milkywayvodka	gpt2	last weeks worrying, she knew she could enjoy the moment. She looked at her reflection	 in	in	 in	4.348453044891357	2.3306267261505127	0.48542341589927673	0.48542341589927673	1	1	15	transcript
23	milkywayvodka	gpt2	weeks worrying, she knew she could enjoy the moment. She looked at her reflection in	 the	the	 the	4.280498027801514	1.2509987354278564	0.8049230575561523	0.8049230575561523	1	1	15	transcript
24	milkywayvodka	gpt2	worrying, she knew she could enjoy the moment. She looked at her reflection in the	 mirror	mirror	 mirror	3.313272476196289	1.6302310228347778	0.8138653635978699	0.8138653635978699	1	1	15	transcript
25	milkywayvodka	gpt2	she knew she could enjoy the moment. She looked at her reflection in the mirror	 and	and	 and	2.8852527141571045	2.1636974811553955	0.3415719270706177	0.3415719270706177	1	1	15	transcript
26	milkywayvodka	gpt2	knew she could enjoy the moment. She looked at her reflection in the mirror and	 started	started	 said	3.2305073738098145	5.0343146324157715	0.006895923521369696	0.09267350286245346	0	0	15	transcript
27	milkywayvodka	gpt2	she could enjoy the moment. She looked at her reflection in the mirror and started	 laughing	laughing	 to	2.839452028274536	2.942023277282715	0.04934107884764671	0.5563315749168396	1	1	15	transcript
