	dataset	model	context	target	orig_wd	top_predicted	loss	entropy	prob_true	prob_predicted	top_5	top_10	context_size	case_sensitive
0	forgot	gpt2	This is a story that I wrote called The Man who Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday. It begins	 like	like	 with	3.350172758102417	2.6662936210632324	0.01661001890897751	0.4955415725708008	0	1	30	transcript
1	forgot	gpt2	is a story that I wrote called The Man who Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday. It begins like	 this	this.	 this	3.5205485820770264	2.0161283016204834	0.5634365081787109	0.5634365081787109	1	1	30	transcript
2	forgot	gpt2	a story that I wrote called The Man who Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday. It begins like this.	 I	I	"
"	3.4340572357177734	3.890463352203369	0.10671341419219971	0.29878780245780945	1	1	30	transcript
3	forgot	gpt2	story that I wrote called The Man who Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday. It begins like this. I	 am	am	'm	3.4195632934570312	4.727005958557129	0.03255464881658554	0.11696398258209229	1	1	30	transcript
4	forgot	gpt2	that I wrote called The Man who Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday. It begins like this. I am	 forgetting	forgetting	 a	3.694995880126953	6.00495719909668	0.0001912988955155015	0.07896105200052261	0	0	30	transcript
5	forgot	gpt2	I wrote called The Man who Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday. It begins like this. I am forgetting	 things	things,	 Ray	3.917672634124756	4.43568229675293	0.0025048416573554277	0.1148499995470047	0	0	30	transcript
6	forgot	gpt2	wrote called The Man who Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday. It begins like this. I am forgetting things,	 which	which	 and	3.841500997543335	4.197574138641357	0.01147788017988205	0.19266842305660248	0	1	30	transcript
7	forgot	gpt2	called The Man who Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday. It begins like this. I am forgetting things, which	 scares	scares	 is	3.8913447856903076	3.88800048828125	0.00017726400983519852	0.23221178352832794	0	0	30	transcript
8	forgot	gpt2	The Man who Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday. It begins like this. I am forgetting things, which scares	 me	me.	 me	4.09958553314209	0.9294560551643372	0.8651512861251831	0.8651512861251831	1	1	30	transcript
9	forgot	gpt2	Man who Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday. It begins like this. I am forgetting things, which scares me.	 I	I	 I	4.073090553283691	4.270168781280518	0.24215403199195862	0.24215403199195862	1	1	30	transcript
10	forgot	gpt2	who Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday. It begins like this. I am forgetting things, which scares me. I	 am	am	 am	3.8735389709472656	4.587712287902832	0.14725443720817566	0.14725443720817566	1	1	30	transcript
11	forgot	gpt2	Forgot Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday. It begins like this. I am forgetting things, which scares me. I am	 losing	losing	 not	3.864931583404541	5.842545509338379	0.0013454725267365575	0.09174144268035889	0	0	30	transcript
12	forgot	gpt2	Ray Bradbury, and I wrote it as a birthday present for Ray on his 91st birthday. It begins like this. I am forgetting things, which scares me. I am losing	 words	words	 my	3.7352781295776367	3.973149538040161	0.0017694024136289954	0.30380967259407043	0	0	30	transcript
